iter	RMSE
9447	21315.09445
9448	21313.9846
9449	21313.23761
9450	21312.34158
9451	21311.84985
9452	21310.91831
9453	21309.7919
9454	21307.65142
9455	21307.32718
9456	21307.01429
9457	21306.34453
9458	21304.71471
9459	21302.76448
9460	21302.35434
9461	21300.41103
9462	21299.59335
9463	21296.52682
9464	21296.21097
9465	21295.01089
9466	21293.16823
9467	21291.9507
9468	21290.05906
9469	21289.63882
9470	21288.95918
9471	21288.81466
9472	21287.99174
9473	21287.25171
9474	21286.55269
9475	21284.96102
9476	21283.7131
9477	21281.69076
9478	21280.86941
9479	21279.80646
9480	21279.30137
9481	21277.79009
9482	21277.34272
9483	21276.60995
9484	21275.85911
9485	21275.12434
9486	21274.51477
9487	21273.34065
9488	21272.80793
9489	21271.53386
9490	21270.53046
9491	21270.00426
9492	21269.32887
9493	21267.35691
9494	21266.94489
9495	21266.63247
9496	21266.25858
9497	21265.59491
9498	21264.42453
9499	21263.72745
9500	21263.00618
9501	21262.59053
9502	21261.34479
9503	21260.4201
9504	21259.61417
9505	21258.05457
9506	21257.42063
9507	21256.67954
9508	21255.78302
9509	21254.97517
9510	21253.64402
9511	21251.86356
9512	21250.92608
9513	21250.11194
9514	21248.44349
9515	21247.82966
9516	21247.18593
9517	21246.59263
9518	21244.9777
9519	21244.04184
9520	21242.31169
9521	21241.14898
9522	21239.90201
9523	21238.92526
9524	21238.40855
9525	21236.17537
9526	21234.05163
9527	21233.30947
9528	21232.65856
9529	21232.15708
9530	21231.55561
9531	21230.24715
9532	21229.7801
9533	21228.93239
9534	21228.34733
9535	21226.57274
9536	21225.47146
9537	21224.87973
9538	21224.3797
9539	21223.59795
9540	21223.24322
9541	21222.96934
9542	21222.29477
9543	21219.95517
9544	21219.264
9545	21218.51631
9546	21217.03232
9547	21216.4234
9548	21215.90376
9549	21214.19155
9550	21211.70212
9551	21210.65393
9552	21208.60581
9553	21207.27136
9554	21206.73037
9555	21205.64929
9556	21204.95458
9557	21203.57761
9558	21202.08594
9559	21200.75575
9560	21198.74577
9561	21197.21425
9562	21195.91481
9563	21194.99937
9564	21193.72975
9565	21192.59658
9566	21192.13892
9567	21190.48294
9568	21189.72243
9569	21187.57795
9570	21186.71344
9571	21185.2738
9572	21184.44222
9573	21184.15096
9574	21183.40677
9575	21181.55218
9576	21180.29148
9577	21179.38902
9578	21178.94717
9579	21178.47436
9580	21177.41344
9581	21176.35174
9582	21175.47811
9583	21174.46637
9584	21173.70346
9585	21172.39433
9586	21171.09428
9587	21169.76804
9588	21169.42313
9589	21168.8471
9590	21168.30921
9591	21167.67492
9592	21166.9781
9593	21166.35909
9594	21164.56033
9595	21163.62381
9596	21162.4494
9597	21161.05549
9598	21160.25111
9599	21158.36979
9600	21156.82814
9601	21155.78268
9602	21155.21706
9603	21154.17982
9604	21153.6044
9605	21152.59389
9606	21150.80945
9607	21150.16213
9608	21149.71542
9609	21149.33573
9610	21148.4838
9611	21146.58115
9612	21144.09459
9613	21141.80871
9614	21141.14663
9615	21139.87719
9616	21139.22182
9617	21138.64017
9618	21137.71119
9619	21135.8486
9620	21134.00141
9621	21133.75864
9622	21132.06983
9623	21131.00071
9624	21129.85638
9625	21128.84365
9626	21128.59209
9627	21126.8501
9628	21126.44666
9629	21126.16862
9630	21125.37978
9631	21124.64737
9632	21123.77212
9633	21123.47413
9634	21122.94985
9635	21120.78951
9636	21120.14487
9637	21119.5792
9638	21118.61197
9639	21117.79194
9640	21117.18657
9641	21116.11379
9642	21115.14265
9643	21114.80453
9644	21114.2905
9645	21113.17962
9646	21110.70368
9647	21109.41746
9648	21108.79204
9649	21107.94819
9650	21106.33604
9651	21105.13985
9652	21104.88741
9653	21103.95919
9654	21102.09535
9655	21100.82477
9656	21098.29247
9657	21097.13999
9658	21096.81631
9659	21095.00139
9660	21094.22951
9661	21093.49417
9662	21090.82519
9663	21090.23699
9664	21088.07124
9665	21086.12451
9666	21085.1543
9667	21083.97085
9668	21083.62366
9669	21081.55458
9670	21080.33782
9671	21078.4917
9672	21076.83835
9673	21076.06626
9674	21074.24683
9675	21072.88283
9676	21072.12896
9677	21070.81615
9678	21070.2921
9679	21068.88345
9680	21068.14307
9681	21067.15547
9682	21065.06507
9683	21063.4163
9684	21062.9275
9685	21061.84928
9686	21060.99347
9687	21060.64776
9688	21059.66488
9689	21058.12574
9690	21057.49152
9691	21056.48221
9692	21055.72706
9693	21054.93367
9694	21054.26004
9695	21052.75584
9696	21052.55632
9697	21051.34706
9698	21050.34067
9699	21049.25301
9700	21048.26688
9701	21045.7621
9702	21044.31848
9703	21042.31657
9704	21041.72704
9705	21040.33054
9706	21038.37475
9707	21037.54479
9708	21035.3755
9709	21034.67099
9710	21032.15203
9711	21031.55273
9712	21030.96989
9713	21030.12791
9714	21028.61828
9715	21027.22311
9716	21025.73018
9717	21025.53126
9718	21024.23556
9719	21023.86204
9720	21022.69534
9721	21021.50276
9722	21020.78981
9723	21019.40908
9724	21018.39524
9725	21017.04049
9726	21015.354
9727	21014.15399
9728	21013.53098
9729	21013.12707
9730	21011.95257
9731	21010.49041
9732	21009.47906
9733	21008.17855
9734	21006.70545
9735	21005.12724
9736	21004.89813
9737	21004.61126
9738	21003.79943
9739	21002.80187
9740	21002.12613
9741	21001.80389
9742	21001.39704
9743	21000.90387
9744	21000.09232
9745	20999.73377
9746	20999.13096
9747	20998.56588
9748	20994.97013
9749	20994.64593
9750	20994.08199
9751	20993.30064
9752	20992.63791
9753	20992.33808
9754	20991.40809
9755	20990.68022
9756	20990.11403
9757	20989.46537
9758	20988.73856
9759	20987.7987
9760	20986.95637
9761	20985.17964
9762	20984.4589
9763	20983.0826
9764	20982.21813
9765	20981.45969
9766	20980.22576
9767	20978.3786
9768	20977.73069
9769	20976.86954
9770	20975.90783
9771	20974.78629
9772	20974.69468
9773	20973.92905
9774	20972.99859
9775	20972.63419
9776	20971.69607
9777	20971.01815
9778	20969.67386
9779	20968.6433
9780	20966.89292
9781	20965.86233
9782	20965.19134
9783	20963.47466
9784	20962.37514
9785	20960.81362
9786	20959.34285
9787	20958.30636
9788	20957.61734
9789	20956.67027
9790	20955.54896
9791	20955.07284
9792	20954.70775
9793	20954.18462
9794	20953.23712
9795	20952.07269
9796	20951.09018
9797	20950.68815
9798	20950.30788
9799	20949.5773
9800	20948.41916
9801	20946.80938
9802	20945.93584
9803	20944.30515
9804	20943.78094
9805	20941.79637
9806	20940.69193
9807	20940.26309
9808	20939.28616
9809	20938.42508
9810	20936.92847
9811	20936.12719
9812	20935.89873
9813	20934.46647
9814	20934.09268
9815	20933.94636
9816	20931.98251
9817	20930.70111
9818	20930.24132
9819	20928.75763
9820	20928.27375
9821	20927.59674
9822	20925.71205
9823	20925.08773
9824	20924.28154
9825	20923.04871
9826	20922.18954
9827	20921.71951
9828	20920.87962
9829	20919.37222
9830	20918.58594
9831	20918.43552
9832	20916.72271
9833	20916.60547
9834	20916.03872
9835	20915.46263
9836	20915.09182
9837	20914.33655
9838	20913.49717
9839	20913.16936
9840	20911.9299
9841	20911.45967
9842	20910.91854
9843	20909.95439
9844	20909.1224
9845	20908.33059
9846	20908.06333
9847	20906.72555
9848	20906.33368
9849	20905.55577
9850	20904.71268
9851	20904.31726
9852	20903.85801
9853	20902.39689
9854	20901.99566
9855	20901.64111
9856	20900.84692
9857	20899.02797
9858	20897.79987
9859	20896.79117
9860	20895.79962
9861	20894.80437
9862	20894.41729
9863	20893.73943
9864	20893.11147
9865	20892.7233
9866	20892.01301
9867	20891.21357
9868	20889.85228
9869	20889.24656
9870	20888.95588
9871	20887.32231
9872	20886.06594
9873	20885.46642
9874	20884.77323
9875	20883.05438
9876	20882.10065
9877	20881.45119
9878	20880.10624
9879	20878.54928
9880	20877.73254
9881	20876.28543
9882	20875.61779
9883	20874.30006
9884	20873.36504
9885	20873.1732
9886	20872.97182
9887	20872.00904
9888	20870.46488
9889	20870.17145
9890	20870.00525
9891	20868.43694
9892	20867.43784
9893	20865.61336
9894	20864.66166
9895	20863.53532
9896	20863.18038
9897	20862.32485
9898	20861.74175
9899	20861.26096
9900	20860.63426
9901	20858.73115
9902	20858.19098
9903	20857.13725
9904	20856.29809
9905	20855.54354
9906	20854.86214
9907	20854.1058
9908	20853.53963
9909	20853.01944
9910	20852.00345
9911	20851.29791
9912	20850.56506
9913	20849.63803
9914	20849.03434
9915	20848.351
9916	20847.84077
9917	20846.72156
9918	20843.83039
9919	20841.93383
9920	20840.68807
9921	20840.53008
9922	20840.02499
9923	20839.36957
9924	20838.91165
9925	20837.60841
9926	20836.89152
9927	20835.47857
9928	20834.8456
9929	20834.03427
9930	20833.56875
9931	20831.16281
9932	20829.28061
9933	20827.76608
9934	20827.57809
9935	20827.20249
9936	20826.92167
9937	20826.77198
9938	20826.34244
9939	20825.86407
9940	20824.46793
9941	20822.82606
9942	20822.505
9943	20820.94982
9944	20820.02102
9945	20819.16947
9946	20817.74143
9947	20816.83664
9948	20815.39025
9949	20814.25489
9950	20813.05246
9951	20812.70063
9952	20812.13352
9953	20810.83576
9954	20809.34222
9955	20808.40613
9956	20807.35053
9957	20806.30076
9958	20805.23422
9959	20804.68735
9960	20803.91382
9961	20803.47611
9962	20802.12336
9963	20800.78868
9964	20799.8538
9965	20799.12821
9966	20798.50679
9967	20797.74428
9968	20796.84129
9969	20796.40838
9970	20796.0535
9971	20794.53736
9972	20793.90431
9973	20793.2818
9974	20792.43426
9975	20791.06803
9976	20790.64678
9977	20789.37559
9978	20788.47417
9979	20786.9353
9980	20786.09971
9981	20785.60683
9982	20784.80865
9983	20783.23346
9984	20782.52461
9985	20781.79883
9986	20780.51339
9987	20779.47502
9988	20779.00018
9989	20777.85657
9990	20776.84393
9991	20776.12801
9992	20774.95595
9993	20774.47679
9994	20772.61448
9995	20772.32584
9996	20771.81591
9997	20771.72394
9998	20770.66121
9999	20769.21284
